ts_code,entry_date,exit_date,hold_days,entry_price,exit_price,profit_pct,entry_score,exit_reason,entry_season,exit_season
300001.SZ,2025-04-21,2025-04-30,7,24.25,23.09,-5.08,62.1,SCORE_DROP,chaos,chaos
002185.SZ,2025-04-23,2025-04-30,5,9.93,9.28,-6.85,58.8,SCORE_DROP,chaos,chaos
000155.SZ,2025-04-25,2025-04-30,3,10.7,10.22,-4.79,59.6,SCORE_DROP,chaos,chaos
300763.SZ,2025-04-29,2025-04-30,1,53.26,52.4,-1.91,55.3,SCORE_DROP,chaos,chaos
000601.SZ,2025-04-15,2025-05-06,12,6.14,5.93,-3.72,59.6,SCORE_DROP,chaos_autumn,chaos
688521.SH,2025-04-30,2025-05-06,1,96.03,91.79,-4.72,58.5,SCORE_DROP,chaos,chaos
000558.SZ,2025-03-07,2025-05-07,39,3.33,3.94,18.02,62.7,SCORE_DROP,chaos,chaos
300682.SZ,2025-04-24,2025-05-07,6,13.53,13.52,-0.37,58.6,SCORE_DROP,chaos,chaos
688385.SH,2025-04-09,2025-05-09,19,49.76,44.9,-10.07,65.4,SCORE_DROP,autumn,chaos
002094.SZ,2025-05-08,2025-05-09,1,7.67,7.35,-4.47,55.4,SCORE_DROP,chaos,chaos
300857.SZ,2025-04-14,2025-05-12,17,103.5,79.45,-23.54,55.8,STOP_LOSS,chaos_autumn,chaos_spring
688120.SH,2025-04-11,2025-05-13,19,171.52,158.53,-7.87,55.7,SCORE_DROP,chaos,chaos_spring
000017.SZ,2025-04-25,2025-05-13,9,6.73,6.45,-4.46,55.1,SCORE_DROP,chaos,chaos_spring
000526.SZ,2025-05-06,2025-05-13,5,56.36,52.65,-6.88,62.3,SCORE_DROP,chaos,chaos_spring
688981.SH,2025-04-09,2025-05-15,23,90.18,84.42,-6.69,61.0,SCORE_DROP,autumn,chaos_spring
600171.SH,2025-04-11,2025-05-15,21,34.72,34.02,-2.32,66.0,SCORE_DROP,chaos,chaos_spring
000659.SZ,2025-04-11,2025-05-15,21,3.14,3.17,0.66,59.5,SCORE_DROP,chaos,chaos_spring
000425.SZ,2025-04-11,2025-05-15,21,8.76,8.46,-3.72,58.0,SCORE_DROP,chaos,chaos_spring
000032.SZ,2025-04-21,2025-05-15,15,22.67,21.04,-7.49,58.6,SCORE_DROP,chaos,chaos_spring
301165.SZ,2025-04-21,2025-05-15,15,69.6,68.2,-2.31,58.3,SCORE_DROP,chaos,chaos_spring
688343.SH,2025-04-23,2025-05-15,13,54.14,52.04,-4.18,60.2,SCORE_DROP,chaos,chaos_spring
002335.SZ,2025-04-28,2025-05-15,10,40.97,40.53,-1.37,57.2,SCORE_DROP,chaos,chaos_spring
300042.SZ,2025-04-30,2025-05-15,8,25.09,24.35,-3.25,56.6,SCORE_DROP,chaos,chaos_spring
603005.SH,2025-04-30,2025-05-15,8,28.65,27.7,-3.62,55.4,SCORE_DROP,chaos,chaos_spring
688111.SH,2025-05-06,2025-05-15,7,309.05,290.03,-6.45,58.5,SCORE_DROP,chaos,chaos_spring
300491.SZ,2025-05-06,2025-05-15,7,18.64,18.34,-1.91,58.0,SCORE_DROP,chaos,chaos_spring
300693.SZ,2025-05-08,2025-05-15,5,32.59,29.93,-8.46,60.0,SCORE_DROP,chaos,chaos_spring
002156.SZ,2025-04-11,2025-05-19,23,26.26,24.32,-7.69,57.8,SCORE_DROP,chaos,chaos
000938.SZ,2025-05-06,2025-05-19,9,25.76,24.37,-5.7,62.2,SCORE_DROP,chaos,chaos
300570.SZ,2025-05-07,2025-05-19,8,75.13,70.2,-6.86,64.4,SCORE_DROP,chaos,chaos
603083.SH,2025-05-08,2025-05-19,7,38.07,39.16,2.56,55.3,SCORE_DROP,chaos,chaos
300274.SZ,2025-05-12,2025-05-20,6,67.15,63.66,-5.5,57.9,SCORE_DROP,chaos_spring,chaos
600438.SH,2025-05-13,2025-05-20,5,18.35,17.15,-6.84,59.3,SCORE_DROP,chaos_spring,chaos
688012.SH,2025-04-09,2025-05-21,27,186.96,176.45,-5.92,55.2,SCORE_DROP,autumn,chaos
001316.SZ,2025-04-30,2025-05-21,12,39.05,44.28,13.09,64.5,SCORE_DROP,chaos,chaos
688158.SH,2025-05-06,2025-05-21,11,23.32,20.92,-10.59,70.2,SCORE_DROP,chaos,chaos
603236.SH,2025-05-06,2025-05-21,11,77.61,73.29,-5.87,65.0,SCORE_DROP,chaos,chaos
300033.SZ,2025-05-06,2025-05-21,11,265.95,257.96,-3.3,60.8,SCORE_DROP,chaos,chaos
002273.SZ,2025-05-07,2025-05-21,10,19.72,19.35,-2.18,59.0,SCORE_DROP,chaos,chaos
688099.SH,2025-05-07,2025-05-21,10,72.02,69.16,-4.27,57.4,SCORE_DROP,chaos,chaos
600584.SH,2025-05-08,2025-05-21,9,34.27,33.07,-3.8,55.0,SCORE_DROP,chaos,chaos
688223.SH,2025-05-13,2025-05-21,6,5.82,5.46,-6.49,55.3,SCORE_DROP,chaos_spring,chaos
002094.SZ,2025-05-14,2025-05-21,5,8.97,8.18,-9.11,58.4,SCORE_DROP,chaos_spring,chaos
688019.SH,2025-04-11,2025-05-22,26,172.25,173.3,0.31,58.3,SCORE_DROP,chaos,chaos_spring
688072.SH,2025-04-21,2025-05-22,20,157.27,148.54,-5.85,55.6,SCORE_DROP,chaos,chaos_spring
002278.SZ,2025-04-29,2025-05-22,14,8.01,7.99,-0.55,59.2,SCORE_DROP,chaos,chaos_spring
000157.SZ,2025-05-06,2025-05-22,12,7.64,7.26,-5.27,58.2,SCORE_DROP,chaos,chaos_spring
603160.SH,2025-05-06,2025-05-22,12,71.49,69.18,-3.53,55.1,SCORE_DROP,chaos,chaos_spring
002518.SZ,2025-05-07,2025-05-22,11,23.7,22.66,-4.69,58.0,SCORE_DROP,chaos,chaos_spring
300827.SZ,2025-05-07,2025-05-22,11,29.47,28.26,-4.41,55.3,SCORE_DROP,chaos,chaos_spring
000988.SZ,2025-05-08,2025-05-22,10,43.28,41.7,-3.95,56.2,SCORE_DROP,chaos,chaos_spring
002185.SZ,2025-05-12,2025-05-22,8,9.53,9.01,-5.76,55.9,SCORE_DROP,chaos_spring,chaos_spring
000510.SZ,2025-05-15,2025-05-22,5,5.34,4.88,-8.91,59.0,SCORE_DROP,chaos_spring,chaos_spring
001318.SZ,2025-05-20,2025-05-22,2,13.72,13.17,-4.31,59.6,SCORE_DROP,chaos,chaos_spring
688362.SH,2025-04-15,2025-05-23,25,28.02,25.73,-8.47,56.2,SCORE_DROP,chaos_autumn,chaos_spring
002378.SZ,2025-04-23,2025-05-23,19,6.62,7.84,18.13,56.4,SCORE_DROP,chaos,chaos_spring
002230.SZ,2025-04-25,2025-05-23,17,45.49,46.04,0.91,55.0,SCORE_DROP,chaos,chaos_spring
300115.SZ,2025-05-07,2025-05-23,12,21.78,20.53,-6.04,60.9,SCORE_DROP,chaos,chaos_spring
002415.SZ,2025-05-08,2025-05-23,11,28.92,28.18,-2.86,55.7,SCORE_DROP,chaos,chaos_spring
301526.SZ,2025-05-19,2025-05-23,4,3.91,3.68,-6.18,55.4,SCORE_DROP,chaos,chaos_spring
000526.SZ,2025-05-20,2025-05-23,3,55.68,51.61,-7.61,60.2,SCORE_DROP,chaos,chaos_spring
002094.SZ,2025-05-22,2025-05-23,1,8.72,8.12,-7.18,56.7,SCORE_DROP,chaos_spring,chaos_spring
688668.SH,2025-04-07,2025-05-26,32,35.4,47.99,35.26,62.0,SCORE_DROP,autumn,chaos
002475.SZ,2025-04-07,2025-05-26,32,31.88,31.24,-2.31,61.0,SCORE_DROP,autumn,chaos
002975.SZ,2025-04-07,2025-05-26,32,30.36,32.51,6.78,60.2,SCORE_DROP,autumn,chaos
688170.SH,2025-04-07,2025-05-26,32,18.3,21.31,16.15,56.0,SCORE_DROP,autumn,chaos
300308.SZ,2025-04-07,2025-05-26,32,75.1,92.36,22.68,55.9,SCORE_DROP,autumn,chaos
603629.SH,2025-04-09,2025-05-26,30,21.56,23.15,7.07,69.5,SCORE_DROP,autumn,chaos
000507.SZ,2025-04-09,2025-05-26,30,5.43,5.54,1.73,56.3,SCORE_DROP,autumn,chaos
688388.SH,2025-04-09,2025-05-26,30,15.62,16.88,7.77,55.3,SCORE_DROP,autumn,chaos
688676.SH,2025-04-14,2025-05-26,27,32.46,32.31,-0.76,55.9,SCORE_DROP,chaos_autumn,chaos
001270.SZ,2025-04-22,2025-05-26,21,32.76,35.36,7.64,58.3,SCORE_DROP,chaos,chaos
001696.SZ,2025-04-23,2025-05-26,20,21.62,22.27,2.71,66.8,SCORE_DROP,chaos,chaos
000420.SZ,2025-04-23,2025-05-26,20,3.81,4.42,15.71,62.7,SCORE_DROP,chaos,chaos
000519.SZ,2025-04-24,2025-05-26,19,16.7,16.61,-0.84,57.7,SCORE_DROP,chaos,chaos
001328.SZ,2025-04-24,2025-05-26,19,45.49,48.56,6.45,55.8,SCORE_DROP,chaos,chaos
301308.SZ,2025-04-25,2025-05-26,18,77.45,73.06,-5.97,56.7,SCORE_DROP,chaos,chaos
300763.SZ,2025-05-06,2025-05-26,14,54.18,52.76,-2.92,57.4,SCORE_DROP,chaos,chaos
000048.SZ,2025-05-07,2025-05-26,13,16.08,16.16,0.2,60.2,SCORE_DROP,chaos,chaos
300433.SZ,2025-05-07,2025-05-26,13,21.15,20.99,-1.06,55.3,SCORE_DROP,chaos,chaos
300001.SZ,2025-05-08,2025-05-26,12,23.56,22.13,-6.37,57.5,SCORE_DROP,chaos,chaos
000807.SZ,2025-05-14,2025-05-26,8,15.95,14.92,-6.76,56.0,SCORE_DROP,chaos_spring,chaos
000524.SZ,2025-05-19,2025-05-26,5,12.81,11.95,-7.01,58.4,SCORE_DROP,chaos,chaos
000913.SZ,2025-05-19,2025-05-26,5,16.29,15.25,-6.68,56.2,SCORE_DROP,chaos,chaos
600406.SH,2025-05-22,2025-05-26,2,23.08,22.24,-3.94,55.7,SCORE_DROP,chaos_spring,chaos
000657.SZ,2025-04-22,2025-05-27,22,9.57,10.5,9.42,56.3,SCORE_DROP,chaos,chaos
301377.SZ,2025-04-23,2025-05-27,21,27.13,27.07,-0.52,69.8,SCORE_DROP,chaos,chaos
000301.SZ,2025-04-23,2025-05-27,21,8.42,8.71,3.14,60.8,SCORE_DROP,chaos,chaos
002050.SZ,2025-04-29,2025-05-27,17,26.04,25.63,-1.87,59.4,SCORE_DROP,chaos,chaos
600183.SH,2025-05-06,2025-05-27,15,25.44,25.49,-0.1,60.4,SCORE_DROP,chaos,chaos
603228.SH,2025-05-08,2025-05-27,13,30.45,29.04,-4.93,61.1,SCORE_DROP,chaos,chaos
002456.SZ,2025-05-08,2025-05-27,13,12.04,12.26,1.53,55.4,SCORE_DROP,chaos,chaos
300682.SZ,2025-05-12,2025-05-27,11,14.57,14.23,-2.63,56.6,SCORE_DROP,chaos_spring,chaos
601012.SH,2025-05-13,2025-05-27,10,15.63,14.44,-7.91,56.1,SCORE_DROP,chaos_spring,chaos
300491.SZ,2025-05-20,2025-05-27,5,20.01,18.76,-6.55,58.7,SCORE_DROP,chaos,chaos
600011.SH,2025-02-28,2025-05-28,59,6.72,7.23,7.29,55.6,SCORE_DROP,chaos,chaos
001309.SZ,2025-04-11,2025-05-28,30,122.68,106.8,-13.24,56.0,STOP_LOSS,chaos,chaos
000058.SZ,2025-04-14,2025-05-28,29,8.28,8.11,-2.35,60.7,SCORE_DROP,chaos_autumn,chaos
301068.SZ,2025-04-15,2025-05-28,28,34.12,28.91,-15.57,63.7,STOP_LOSS,chaos_autumn,chaos
001896.SZ,2025-04-15,2025-05-28,28,4.05,4.7,15.75,57.1,SCORE_DROP,chaos_autumn,chaos
000681.SZ,2025-04-23,2025-05-28,22,19.43,19.83,1.76,60.9,SCORE_DROP,chaos,chaos
300750.SZ,2025-04-24,2025-05-28,21,236.87,253.6,6.76,59.9,SCORE_DROP,chaos,chaos
600745.SH,2025-04-29,2025-05-28,18,34.51,33.77,-2.44,55.2,SCORE_DROP,chaos,chaos
000977.SZ,2025-04-30,2025-05-28,17,50.85,48.43,-5.06,62.0,SCORE_DROP,chaos,chaos
301176.SZ,2025-05-06,2025-05-28,16,16.94,16.55,-2.6,60.2,SCORE_DROP,chaos,chaos
000630.SZ,2025-05-06,2025-05-28,16,3.21,3.14,-2.48,56.5,SCORE_DROP,chaos,chaos
002460.SZ,2025-05-12,2025-05-28,12,31.58,30.16,-4.8,55.4,SCORE_DROP,chaos_spring,chaos
600089.SH,2025-05-14,2025-05-28,10,11.98,11.61,-3.39,56.3,SCORE_DROP,chaos_spring,chaos
002916.SZ,2025-04-07,2025-05-29,35,109.65,85.03,-22.75,60.8,STOP_LOSS,autumn,chaos
688800.SH,2025-04-23,2025-05-29,23,46.29,51.52,11.0,63.0,SCORE_DROP,chaos,chaos
688205.SH,2025-05-26,2025-05-29,3,70.8,59.0,-16.97,56.7,STOP_LOSS,chaos,chaos
002028.SZ,2025-04-21,2025-05-30,26,74.39,72.03,-3.47,59.7,SCORE_DROP,chaos,chaos
000426.SZ,2025-05-14,2025-05-30,12,13.96,13.23,-5.53,59.2,SCORE_DROP,chaos_spring,chaos
000420.SZ,2025-05-27,2025-05-30,3,4.6,4.19,-9.21,56.9,SCORE_DROP,chaos,chaos
300502.SZ,2025-04-07,2025-06-03,37,74.22,86.36,16.06,60.8,SCORE_DROP,autumn,chaos
301396.SZ,2025-04-16,2025-06-03,30,68.18,61.35,-10.32,63.2,SCORE_DROP,chaos_autumn,chaos
600703.SH,2025-04-22,2025-06-03,26,12.17,12.13,-0.63,55.9,SCORE_DROP,chaos,chaos
000422.SZ,2025-05-07,2025-06-03,18,12.32,12.1,-2.09,57.8,SCORE_DROP,chaos,chaos
300442.SZ,2025-05-26,2025-06-03,5,45.18,42.34,-6.59,65.8,SCORE_DROP,chaos,chaos
300913.SZ,2025-05-26,2025-06-03,5,49.11,46.58,-5.45,60.3,SCORE_DROP,chaos,chaos
002364.SZ,2025-05-26,2025-06-03,5,16.32,15.0,-8.39,56.2,SCORE_DROP,chaos,chaos
300870.SZ,2025-05-26,2025-06-03,5,107.72,99.97,-7.49,55.9,SCORE_DROP,chaos,chaos
688256.SH,2025-05-26,2025-06-03,5,651.0,595.86,-8.77,55.2,SCORE_DROP,chaos,chaos
000859.SZ,2025-05-07,2025-06-04,19,6.92,7.51,8.23,67.0,SCORE_DROP,chaos,chaos
000006.SZ,2025-05-07,2025-06-04,19,6.56,6.74,2.44,57.9,SCORE_DROP,chaos,chaos
000066.SZ,2025-05-27,2025-06-04,5,15.68,14.59,-7.25,62.7,SCORE_DROP,chaos,chaos
688072.SH,2025-05-29,2025-06-04,3,151.6,142.1,-6.57,61.5,SCORE_DROP,chaos,chaos
600905.SH,2025-03-25,2025-06-05,47,4.32,4.28,-1.23,57.0,SCORE_DROP,chaos,chaos
600886.SH,2025-03-25,2025-06-05,47,14.6,15.08,2.99,55.7,SCORE_DROP,chaos,chaos
000333.SZ,2025-04-23,2025-06-05,27,71.85,75.25,4.43,56.4,SCORE_DROP,chaos,chaos
000709.SZ,2025-04-23,2025-06-05,27,2.11,2.15,1.6,55.5,SCORE_DROP,chaos,chaos
000633.SZ,2025-04-15,2025-06-06,34,5.09,6.12,19.94,58.9,SCORE_DROP,chaos_autumn,chaos
000026.SZ,2025-05-08,2025-06-06,20,10.56,12.94,22.24,58.2,SCORE_DROP,chaos,chaos
688388.SH,2025-06-05,2025-06-06,1,17.62,17.56,-0.64,55.7,SCORE_DROP,chaos,chaos
688188.SH,2025-04-22,2025-06-09,30,190.15,139.5,-26.94,62.0,STOP_LOSS,chaos,chaos_spring
300124.SZ,2025-04-23,2025-06-10,30,64.21,63.16,-1.94,63.8,SCORE_DROP,chaos,chaos_spring
300014.SZ,2025-05-06,2025-06-10,24,42.52,43.76,2.62,58.2,SCORE_DROP,chaos,chaos_spring
601985.SH,2025-05-20,2025-06-10,14,9.62,9.36,-3.0,55.4,SCORE_DROP,chaos,chaos_spring
000659.SZ,2025-05-27,2025-06-10,9,3.35,3.1,-7.76,58.5,SCORE_DROP,chaos,chaos_spring
300682.SZ,2025-05-29,2025-06-10,7,16.94,15.75,-7.32,59.8,SCORE_DROP,chaos,chaos_spring
000519.SZ,2025-06-03,2025-06-10,5,16.88,16.54,-2.31,59.6,SCORE_DROP,chaos,chaos_spring
000859.SZ,2025-06-05,2025-06-10,3,7.89,7.06,-10.82,63.3,SCORE_DROP,chaos,chaos_spring
002916.SZ,2025-06-06,2025-06-10,2,91.88,94.4,2.44,56.9,SCORE_DROP,chaos,chaos_spring
000032.SZ,2025-06-09,2025-06-10,1,20.95,20.24,-3.69,62.7,SCORE_DROP,chaos_spring,chaos_spring
301511.SZ,2025-05-19,2025-06-11,16,15.41,15.85,2.56,55.2,SCORE_DROP,chaos,chaos_spring
000510.SZ,2025-05-23,2025-06-11,12,5.37,5.69,5.66,57.9,SCORE_DROP,chaos_spring,chaos_spring
603256.SH,2025-05-29,2025-06-11,8,10.74,11.58,7.52,56.7,SCORE_DROP,chaos,chaos_spring
688012.SH,2025-06-03,2025-06-11,6,178.9,169.88,-5.34,55.2,SCORE_DROP,chaos,chaos_spring
300502.SZ,2025-06-05,2025-06-11,4,96.9,98.36,1.21,65.9,SCORE_DROP,chaos,chaos_spring
688343.SH,2025-06-09,2025-06-11,2,51.04,48.56,-5.16,58.3,SCORE_DROP,chaos_spring,chaos_spring
000729.SZ,2025-04-07,2025-06-12,44,12.87,13.08,1.33,78.5,SCORE_DROP,autumn,chaos_spring
688150.SH,2025-04-11,2025-06-12,40,21.15,23.17,9.25,57.4,SCORE_DROP,chaos,chaos_spring
603223.SH,2025-04-15,2025-06-12,38,8.33,9.88,18.31,57.6,SCORE_DROP,chaos_autumn,chaos_spring
603501.SH,2025-04-29,2025-06-12,28,128.41,125.6,-2.49,57.5,SCORE_DROP,chaos,chaos_spring
000901.SZ,2025-05-08,2025-06-12,24,11.25,11.36,0.68,58.7,SCORE_DROP,chaos,chaos_spring
688630.SH,2025-05-30,2025-06-12,8,74.14,73.84,-0.7,56.0,SCORE_DROP,chaos,chaos_spring
688072.SH,2025-06-05,2025-06-12,5,149.2,139.7,-6.67,61.5,SCORE_DROP,chaos,chaos_spring
002156.SZ,2025-06-05,2025-06-12,5,23.97,23.33,-2.97,57.9,SCORE_DROP,chaos,chaos_spring
002364.SZ,2025-06-05,2025-06-12,5,15.94,15.43,-3.5,55.5,SCORE_DROP,chaos,chaos_spring
688111.SH,2025-06-05,2025-06-12,5,291.68,274.87,-6.06,55.5,SCORE_DROP,chaos,chaos_spring
000719.SZ,2025-03-14,2025-06-13,60,10.93,13.17,20.19,55.9,MAX_HOLD,chaos,chaos_spring
300017.SZ,2025-04-07,2025-06-13,45,9.46,10.24,7.95,59.5,SCORE_DROP,autumn,chaos_spring
300757.SZ,2025-04-09,2025-06-13,43,144.5,133.67,-7.79,55.0,SCORE_DROP,autumn,chaos_spring
688728.SH,2025-04-11,2025-06-13,41,14.35,14.45,0.4,57.9,SCORE_DROP,chaos,chaos_spring
002922.SZ,2025-04-18,2025-06-13,36,15.2,15.51,1.74,56.4,SCORE_DROP,chaos_autumn,chaos_spring
002861.SZ,2025-04-29,2025-06-13,29,13.21,14.24,7.5,64.2,SCORE_DROP,chaos,chaos_spring
000665.SZ,2025-04-30,2025-06-13,28,4.93,5.18,4.77,66.4,SCORE_DROP,chaos,chaos_spring
605111.SH,2025-05-06,2025-06-13,27,31.64,29.76,-6.24,56.1,SCORE_DROP,chaos,chaos_spring
600004.SH,2025-05-07,2025-06-13,26,9.13,9.33,1.89,55.2,SCORE_DROP,chaos,chaos_spring
002094.SZ,2025-05-27,2025-06-13,12,9.0,8.81,-2.41,57.9,SCORE_DROP,chaos,chaos_spring
001318.SZ,2025-05-28,2025-06-13,11,14.08,12.89,-8.75,64.2,SCORE_DROP,chaos,chaos_spring
300383.SZ,2025-05-29,2025-06-13,10,13.42,12.89,-4.25,57.1,SCORE_DROP,chaos,chaos_spring
000938.SZ,2025-05-29,2025-06-13,10,24.4,23.22,-5.14,56.0,SCORE_DROP,chaos,chaos_spring
000977.SZ,2025-06-05,2025-06-13,6,51.39,48.81,-5.32,62.0,SCORE_DROP,chaos,chaos_spring
603881.SH,2025-06-05,2025-06-13,6,30.25,24.39,-19.67,60.4,STOP_LOSS,chaos,chaos_spring
002050.SZ,2025-06-05,2025-06-13,6,27.09,25.26,-7.06,59.2,SCORE_DROP,chaos,chaos_spring
002155.SZ,2025-06-12,2025-06-13,1,24.47,19.34,-21.26,57.1,STOP_LOSS,chaos_spring,chaos_spring
002580.SZ,2025-04-07,2025-06-16,46,11.66,13.38,14.45,62.9,SCORE_DROP,autumn,chaos
601179.SH,2025-04-07,2025-06-16,46,6.12,6.17,0.52,60.8,SCORE_DROP,autumn,chaos
688396.SH,2025-04-10,2025-06-16,43,45.11,44.98,-0.59,57.6,SCORE_DROP,chaos,chaos
002329.SZ,2025-05-06,2025-06-16,28,3.2,3.5,9.07,63.2,SCORE_DROP,chaos,chaos
300857.SZ,2025-05-28,2025-06-16,12,79.7,81.27,1.67,58.5,SCORE_DROP,chaos,chaos
688099.SH,2025-06-05,2025-06-16,7,69.6,66.04,-5.41,55.5,SCORE_DROP,chaos,chaos
688019.SH,2025-06-06,2025-06-16,6,181.5,136.98,-24.83,55.7,STOP_LOSS,chaos,chaos
000066.SZ,2025-06-09,2025-06-16,5,15.04,14.43,-4.36,59.3,SCORE_DROP,chaos_spring,chaos
600561.SH,2025-04-15,2025-06-17,41,5.58,6.47,15.65,55.8,SCORE_DROP,chaos_autumn,chaos
000545.SZ,2025-05-06,2025-06-17,29,2.14,2.47,15.12,57.9,SCORE_DROP,chaos,chaos
000513.SZ,2025-05-20,2025-06-17,19,35.41,35.69,0.49,55.8,SCORE_DROP,chaos,chaos
603228.SH,2025-05-29,2025-06-17,12,30.91,31.05,0.15,55.6,SCORE_DROP,chaos,chaos
000524.SZ,2025-06-09,2025-06-17,6,11.9,11.64,-2.48,58.8,SCORE_DROP,chaos_spring,chaos
001328.SZ,2025-06-12,2025-06-17,3,54.63,48.0,-12.44,62.0,STOP_LOSS,chaos_spring,chaos
002344.SZ,2025-04-14,2025-06-18,43,4.08,4.18,2.15,56.2,SCORE_DROP,chaos_autumn,chaos
000011.SZ,2025-04-21,2025-06-18,38,8.22,8.34,1.16,55.6,SCORE_DROP,chaos,chaos
000029.SZ,2025-04-23,2025-06-18,36,15.42,19.79,28.04,59.1,SCORE_DROP,chaos,chaos
000014.SZ,2025-05-07,2025-06-18,29,10.74,11.44,6.22,58.1,SCORE_DROP,chaos,chaos
000028.SZ,2025-05-12,2025-06-18,26,25.07,25.07,-0.3,55.7,SCORE_DROP,chaos_spring,chaos
000019.SZ,2025-05-19,2025-06-18,21,6.88,6.61,-4.22,56.3,SCORE_DROP,chaos,chaos
301071.SZ,2025-05-20,2025-06-18,20,29.57,29.01,-2.19,56.3,SCORE_DROP,chaos,chaos
000681.SZ,2025-05-29,2025-06-18,13,20.25,19.77,-2.67,56.0,SCORE_DROP,chaos,chaos
000048.SZ,2025-05-30,2025-06-18,12,16.34,15.7,-4.22,56.0,SCORE_DROP,chaos,chaos
000006.SZ,2025-06-11,2025-06-18,5,6.98,6.69,-4.45,57.7,SCORE_DROP,chaos_spring,chaos
300586.SZ,2025-04-07,2025-06-19,49,7.41,9.36,26.02,58.4,SCORE_DROP,autumn,chaos
000421.SZ,2025-04-14,2025-06-19,44,5.8,6.35,9.18,59.3,SCORE_DROP,chaos_autumn,chaos
000007.SZ,2025-04-14,2025-06-19,44,6.23,7.55,20.89,57.7,SCORE_DROP,chaos_autumn,chaos
601899.SH,2025-04-15,2025-06-19,43,17.65,18.37,3.78,56.1,SCORE_DROP,chaos_autumn,chaos
000532.SZ,2025-04-21,2025-06-19,39,14.54,14.22,-2.5,58.7,SCORE_DROP,chaos,chaos
600268.SH,2025-04-23,2025-06-19,37,7.25,7.47,2.73,63.7,SCORE_DROP,chaos,chaos
000055.SZ,2025-04-25,2025-06-19,35,4.31,3.96,-8.42,67.3,SCORE_DROP,chaos,chaos
001211.SZ,2025-04-28,2025-06-19,34,20.83,20.96,0.32,55.9,SCORE_DROP,chaos,chaos
000551.SZ,2025-04-29,2025-06-19,33,11.59,11.98,3.06,56.8,SCORE_DROP,chaos,chaos
603569.SH,2025-05-06,2025-06-19,31,7.82,7.52,-4.14,59.8,SCORE_DROP,chaos,chaos
001222.SZ,2025-05-06,2025-06-19,31,15.19,19.95,31.04,56.9,SCORE_DROP,chaos,chaos
000619.SZ,2025-05-06,2025-06-19,31,5.77,5.84,0.91,55.9,SCORE_DROP,chaos,chaos
600172.SH,2025-05-06,2025-06-19,31,3.81,4.09,7.05,55.2,SCORE_DROP,chaos,chaos
000153.SZ,2025-05-08,2025-06-19,29,5.95,5.91,-0.97,57.4,SCORE_DROP,chaos,chaos
603308.SH,2025-05-26,2025-06-19,17,20.95,21.74,3.47,60.2,SCORE_DROP,chaos,chaos
002278.SZ,2025-05-28,2025-06-19,15,8.91,8.36,-6.47,66.8,SCORE_DROP,chaos,chaos
600301.SH,2025-06-04,2025-06-19,11,19.55,18.91,-3.57,55.4,SCORE_DROP,chaos,chaos
300033.SZ,2025-06-05,2025-06-19,10,254.11,242.19,-4.99,55.7,SCORE_DROP,chaos,chaos
001896.SZ,2025-06-05,2025-06-19,10,4.75,4.43,-7.04,55.3,SCORE_DROP,chaos,chaos
000426.SZ,2025-06-06,2025-06-19,9,15.42,15.39,-0.49,61.6,SCORE_DROP,chaos,chaos
000507.SZ,2025-06-10,2025-06-19,7,5.85,5.41,-7.82,59.4,SCORE_DROP,chaos_spring,chaos
001316.SZ,2025-06-11,2025-06-19,6,46.51,43.04,-7.76,67.2,SCORE_DROP,chaos_spring,chaos
000058.SZ,2025-06-11,2025-06-19,6,8.3,7.88,-5.36,56.5,SCORE_DROP,chaos_spring,chaos
000655.SZ,2025-04-23,2025-06-20,38,6.66,6.75,1.05,56.1,SCORE_DROP,chaos,chaos
600459.SH,2025-05-21,2025-06-20,21,13.94,14.81,5.94,57.4,SCORE_DROP,chaos,chaos
002378.SZ,2025-05-29,2025-06-20,15,8.34,7.69,-8.09,62.4,SCORE_DROP,chaos,chaos
601958.SH,2025-06-04,2025-06-20,12,10.91,10.62,-2.96,56.4,SCORE_DROP,chaos,chaos
688256.SH,2025-06-04,2025-06-20,12,607.5,573.97,-5.82,55.0,SCORE_DROP,chaos,chaos
688158.SH,2025-06-05,2025-06-20,11,22.16,20.66,-7.07,67.2,SCORE_DROP,chaos,chaos
002335.SZ,2025-06-05,2025-06-20,11,42.46,38.88,-8.73,64.2,SCORE_DROP,chaos,chaos
300115.SZ,2025-06-05,2025-06-20,11,21.22,20.01,-6.0,59.7,SCORE_DROP,chaos,chaos
002230.SZ,2025-06-05,2025-06-20,11,48.61,45.84,-6.0,57.9,SCORE_DROP,chaos,chaos
300474.SZ,2025-06-05,2025-06-20,11,68.89,67.83,-1.84,57.6,SCORE_DROP,chaos,chaos
300136.SZ,2025-05-08,2025-06-23,31,21.15,21.29,0.36,60.9,SCORE_DROP,chaos,chaos
600295.SH,2025-05-12,2025-06-23,29,9.12,8.5,-7.1,55.5,SCORE_DROP,chaos_spring,chaos
688205.SH,2025-06-16,2025-06-23,5,68.9,61.55,-10.97,56.1,SCORE_DROP,chaos,chaos
002837.SZ,2025-06-18,2025-06-23,3,29.88,27.25,-9.1,57.0,SCORE_DROP,chaos,chaos
000852.SZ,2025-05-07,2025-06-24,33,6.35,6.52,2.38,55.3,SCORE_DROP,chaos,chaos
600007.SH,2025-04-09,2025-06-26,52,22.82,20.47,-10.6,56.3,SCORE_DROP,autumn,chaos_spring
